Murder,Rape,Robbery,Assault,Burglary,Larceny,Auto Theft,Total
1.205050013995079,1.702243632238771,10.4749488074719,20.32380194752582,11.4450288004007,38.86654586703202,20.8151029006644,13576.2
1.51592944227372,1.762202709876167,11.57658402443588,20.35539930208071,11.52524083437035,40.65423407273329,19.08400268028857,11491.3
1.325598617625278,1.650209824734634,9.924709948160949,22.53764502591952,9.877807948654652,39.1088620093804,23.38681806961244,8102.0
